event_num,interaction_num,index,crystal,edep,x,y,z,slice_sect,time
1111,1,3947,38,219.034,-0.439,-18.207,-20.415,20,32585120.409
1111,2,3948,38,97.991,-0.437,-18.397,-19.854,20,32585120.429
1112,0,3949,18,581.97,8.07,21.363,-18.296,32,240468528.173
1112,1,3950,18,42.404,7.502,20.839,-19.837,42,240468528.231
1112,2,3952,18,223.629,7.32,20.11,-20.408,41,240468528.262
1112,3,3955,22,160.301,6.163,20.136,-21.989,42,240468528.333
1113,0,3956,23,314.248,-3.996,16.673,-18.672,12,38460752.454
1113,1,3957,26,181.293,-10.097,16.312,-25.753,53,38460752.843
1114,0,3958,32,779.64,-16.291,-4.19,-16.688,0,110134644.461
1115,0,3959,39,180.24,11.29,-16.985,-12.838,2,225458659.705
1115,1,3960,39,375.024,11.399,-17.313,-13.424,2,225458659.728
1115,2,3961,39,158.253,11.362,-17.96,-13.408,13,225458659.75
1115,3,3963,39,94.944,12.787,-18.883,-15.01,22,225458659.83
1115,4,3964,39,69.501,13.33,-18.581,-14.97,22,225458659.849
1115,5,3965,39,22.651,12.932,-18.459,-15.605,22,225458659.874
1115,6,3966,39,103.301,13.263,-18.705,-15.934,32,225458659.891
1116,0,3967,42,562.769,18.406,-2.352,-14.984,0,26512544.961
1116,1,3968,42,271.323,19.322,-1.578,-14.722,3,26512545.002
1116,2,3970,42,162.163,18.525,-2.885,-15.07,0,26512545.066
1117,0,3971,35,487.505,-5.975,-17.01,-16.011,4,46076231.477
1117,1,3972,35,110.168,-6.919,-17.997,-15.672,14,46076231.524
1118,0,3973,35,726.347,-5.376,-14.359,-19.234,12,26842980.844
1118,1,3975,35,306.613,-6.236,-14.314,-18.805,2,26842980.877
1119,0,3977,24,437.13,-17.339,15.121,-13.491,24,73300346.716
1119,1,3978,25,121.682,-14.681,22.225,-14.89,42,73300346.97
1120,0,3979,4,627.952,-10.775,8.554,-22.26,24,100398202.066
1120,1,3980,8,100.219,-10.501,2.353,-25.721,35,100398202.303
1120,2,3982,8,273.009,-10.455,1.841,-25.384,35,100398202.326
1121,0,3984,22,506.996,2.415,15.197,-18.429,5,127443716.494
1121,1,3985,22,314.405,3.85,15.173,-19.913,13,127443716.561
1121,2,3986,22,32.775,3.667,14.758,-19.601,3,127443716.579
1121,3,3987,22,178.156,2.876,14.84,-18.802,3,127443716.617
1122,0,3988,23,132.683,-4.612,15.538,-20.071,12,134328428.179
1122,1,3989,26,297.431,-9.969,16.651,-23.449,42,134328428.422
1122,2,3990,26,85.672,-8.744,14.484,-19.248,11,134328428.585
1122,3,3993,26,121.14,-9.275,15.098,-20.714,21,134328428.646
1123,0,3994,24,806.42,-16.31,14.188,-21.76,41,16308349.79
1123,1,3995,24,83.234,-15.886,14.034,-21.474,41,16308349.808
1123,2,3996,24,5.985,-16.322,14.172,-21.804,41,16308349.827
1124,0,3997,36,600.353,2.398,-20.593,-16.824,20,74747586.317
1124,1,3999,37,396.798,0.362,-21.776,-16.655,30,74747586.405
1125,0,4000,35,441.129,-4.773,-16.768,-18.57,13,40477297.8
1125,1,4001,38,19.643,-2.333,-18.688,-20.168,31,40477297.917
1125,2,4002,38,194.864,-1.913,-19.19,-20.319,31,40477297.939
1125,3,4003,38,164.675,-1.532,-20.232,-19.129,31,40477297.994
1125,4,4004,38,171.844,-1.258,-20.434,-20.324,30,40477298.035
1126,0,4005,25,777.149,-13.821,20.613,-19.591,50,64998615.3
1126,1,4006,25,92.2,-14.424,19.256,-17.707,41,64998615.381
1126,2,4007,25,18.628,-15.601,21.696,-18.691,51,64998615.477
1126,3,4008,25,29.99,-15.939,22.034,-18.102,51,64998615.502
1127,0,4010,42,806.28,21.235,-2.527,-12.867,14,36683033.824
1128,0,4012,30,627.06,-16.247,-12.001,-14.857,13,100387502.852
1128,1,4013,33,389.863,-15.522,-13.883,-13.827,14,100387502.927
1129,0,4014,8,379.28,-14.343,-1.368,-22.661,21,70079153.936
1129,1,4015,32,82.426,-18.846,-1.591,-23.667,42,70079154.091
1129,2,4016,29,540.764,-21.252,-0.386,-24.268,52,70079154.183
1130,0,4017,25,413.603,-13.542,20.468,-13.334,32,4050499.813
1130,1,4019,24,188.98,-18.171,19.808,-16.878,55,4050500.009
1131,0,4020,27,564.477,-18.802,9.504,-12.225,3,224328689.471
1131,1,4022,27,174.782,-19.851,7.76,-13.319,12,224328689.549
1132,0,4023,12,233.259,2.853,-2.903,-24.695,13,175195841.279
1132,1,4024,12,314.387,3.965,-2.828,-26.173,24,175195841.34
1132,2,4025,12,88.933,2.591,-3.899,-30.144,43,175195841.485
1132,3,4026,12,120.67,3.225,-4.224,-31.495,53,175195841.536
1132,4,4027,12,234.933,2.652,-4.328,-32.01,53,175195841.562
1133,0,4028,35,80.436,-7.223,-16.176,-15.612,4,98807063.356
1133,1,4029,35,498.801,-7.266,-18.14,-17.587,24,98807063.449
1133,2,4030,35,58.353,-8.052,-17.896,-18.548,25,98807063.491
1133,3,4031,35,40.568,-8.663,-17.384,-18.772,25,98807063.519
1133,4,4032,35,54.55,-9.007,-16.521,-19.475,20,98807063.557
1133,5,4033,35,250.327,-8.724,-16.181,-19.753,21,98807063.575
1134,0,4034,40,107.013,8.725,-13.465,-22.991,34,6369411.94
1134,1,4035,14,39.79,7.938,-11.858,-26.111,44,6369412.113
1134,2,4037,10,87.24,6.107,-10.984,-29.709,52,6369412.252
1135,0,4038,25,36.5,-11.251,17.033,-15.195,10,11151810.051
1135,1,4039,25,88.091,-13.113,18.721,-17.154,30,11151810.158
1135,2,4040,25,577.476,-13.569,19.141,-18.086,40,11151810.195
1135,3,4042,24,214.237,-14.978,17.425,-18.191,30,11151810.282
1135,4,4043,24,0.165,-15.843,17.173,-18.829,40,11151810.325
1135,5,4044,24,122.845,-16.509,17.226,-19.614,40,11151810.358
1136,0,4045,7,713.473,-8.323,-4.841,-22.03,2,139819368.431
1136,1,4046,7,72.171,-6.298,-4.345,-23.015,1,139819368.508
1137,0,4048,5,623.888,-1.278,9.457,-22.344,5,55088357.731
1137,1,4049,5,214.769,-2.279,11.208,-25.775,35,55088357.857
1137,2,4050,5,158.654,-2.204,11.43,-24.943,35,55088357.886
1138,0,4051,1,526.655,2.4,12.07,-26.044,32,45452315.739
1138,1,4052,1,145.237,1.406,12.21,-26.612,42,45452315.778
1138,2,4053,5,81.391,-1.274,12.094,-25.144,35,45452315.88
1138,3,4054,5,64.342,-2.198,12.485,-25.588,35,45452315.916
1138,4,4056,5,176.219,-1.982,13.72,-25.985,45,45452315.971
1139,0,4057,17,245.091,19.001,13.473,-18.581,44,150044009.822
1140,0,4058,31,316.197,-18.196,-5.307,-16.246,10,21978963.342
1140,1,4059,31,705.765,-19.611,-6.224,-16.371,20,21978963.398
1141,0,4060,41,365.704,16.054,-15.697,-20.154,45,220675269.296
1141,1,4063,41,600.359,17.281,-15.312,-21.261,55,220675269.36
1142,0,4065,13,1009.688,12.794,1.965,-25.779,33,87823058.559
1143,0,4066,17,193.658,16.147,11.683,-15.425,14,2707610.858
1144,0,4067,39,230.797,10.055,-20.871,-14.395,34,71902202.275
1144,1,4069,39,118.708,14.144,-22.68,-17.996,53,71902202.656
1145,0,4070,4,648.368,-5.463,5.579,-22.398,1,19353325.937
1145,1,4072,3,184.061,-2.434,5.492,-23.32,5,19353326.044
1146,0,4073,9,179.83,-2.84,-4.772,-25.011,12,39434162.869
1146,1,4074,9,552.775,-0.384,-7.202,-31.446,55,39434163.113
1146,2,4075,9,15.775,-1.166,-7.226,-31.472,55,39434163.139
1147,0,4076,35,128.812,-4.686,-15.144,-18.558,2,27086210.937
1147,1,4077,35,290.55,-6.027,-16.301,-20.464,22,27086211.023
1147,2,4078,35,240.159,-6.328,-18.685,-23.486,42,27086211.242
1148,0,4079,7,743.021,-8.837,-2.926,-24.557,20,27375752.042
1148,1,4080,7,14.465,-8.012,-2.799,-24.526,21,27375752.069
1148,2,4081,6,22.124,-6.439,-2.581,-23.61,15,27375752.13
1148,3,4083,6,254.256,-6.098,-2.14,-23.262,5,27375752.161
1149,0,4084,31,32.207,-20.395,-3.709,-12.855,2,108819355.028
1149,1,4085,31,524.33,-21.44,-3.709,-13.408,13,108819355.067
1149,2,4086,31,198.816,-22.749,-2.578,-12.499,23,108819355.132
1150,0,4087,21,226.533,0.934,21.691,-13.094,12,135405895.25
1150,1,4088,21,256.135,2.429,24.553,-13.671,33,135405895.359
1151,0,4089,34,252.689,-12.856,-9.836,-22.496,33,107244023.94
1151,1,4090,34,282.835,-13.219,-9.672,-23.295,33,107244023.969
1151,2,4092,7,16.909,-12.199,-8.094,-24.995,44,107244024.057
1151,3,4094,7,451.395,-11.018,-4.992,-27.209,40,107244024.195
1152,0,4095,26,10.887,-12.534,14.991,-25.462,54,2894669.546
1153,0,4096,8,587.471,-11.902,1.399,-22.968,15,85847814.449
1153,1,4099,8,189.448,-15.763,0.991,-22.115,22,85847814.623
1154,0,4100,18,454.073,5.758,18.761,-14.248,3,502184.33
1154,1,4101,18,284.185,6.963,19.226,-14.425,13,502184.373
1154,2,4102,18,46.258,6.529,20.621,-13.993,13,502184.424
1155,0,4103,14,983.391,10.81,-7.162,-21.992,11,43039387.334
1156,0,4105,4,800.635,-10.137,5.696,-25.643,32,79044939.305
1156,1,4107,8,118.399,-12.913,4.886,-24.709,34,79044939.452
1157,0,4108,33,729.367,-13.781,-18.761,-19.354,40,76185786.98
1157,1,4109,33,17.116,-12.428,-19.025,-19.148,41,76185787.027
1157,2,4111,35,233.709,-10.867,-18.57,-18.797,35,76185787.091
1158,0,4112,33,524.844,-13.325,-14.87,-18.121,20,87019633.221
1158,1,4113,33,182.655,-16.072,-14.978,-17.804,35,87019633.313
1158,2,4114,33,79.518,-17.098,-15.119,-19.521,45,87019633.38
1158,3,4115,30,180.729,-18.044,-9.563,-21.064,41,87019633.602
1159,0,4116,33,355.137,-16.281,-20.155,-17.215,52,325217268.819
1159,1,4118,33,181.874,-16.859,-20.404,-16.932,52,325217268.923
1160,0,4119,44,765.526,14.573,-4.044,-18.834,4,198042379.531
1160,1,4120,44,257.109,13.868,-4.079,-19.145,4,198042379.557
1161,0,4121,8,712.683,-12.509,3.517,-29.078,55,129495963.065
1161,1,4122,6,126.99,-11.006,1.978,-29.14,51,129495963.137
1162,0,4123,30,146.541,-16.867,-11.416,-13.857,13,235433963.306
1162,1,4125,30,237.351,-18.857,-12.221,-17.165,33,235433963.442
1162,2,4128,30,598.559,-19.581,-13.296,-20.844,52,235433963.578
1163,0,4129,37,638.996,-5.536,-20.404,-14.861,24,8935846.022
1163,1,4130,37,167.331,-5.31,-22.293,-13.234,23,8935846.105
1163,2,4133,37,188.767,-4.501,-20.449,-12.07,3,8935846.192
1164,0,4134,3,439.705,-0.683,6.949,-26.455,22,10126336.193
1165,0,4135,9,269.463,-1.907,-8.028,-25.039,20,304970531.748
1165,1,4136,9,341.84,-1.704,-8.496,-25.482,20,304970531.771
1165,2,4138,11,355.468,-1.953,-13.349,-24.515,31,304970531.943
1166,0,4139,35,765.567,-7.421,-20.852,-20.253,44,84139389.73
1166,1,4140,35,123.263,-5.348,-20.313,-20.256,43,84139389.801
1166,2,4142,35,61.456,-5.926,-20.951,-20.028,43,84139389.832
1166,3,4144,35,93.238,-5.991,-20.722,-20.654,43,84139389.868
1167,0,4146,43,661.711,16.242,-9.081,-15.528,5,52406146.262
1167,1,4147,44,55.272,15.027,-5.337,-17.51,0,52406146.407
1167,2,4148,16,77.879,16.873,-0.871,-18.726,12,52406146.574
1167,3,4149,16,33.986,17.412,-0.866,-19.467,22,52406146.604
1167,4,4151,16,189.054,19.444,0.965,-20.269,31,52406146.701
1168,0,4153,28,736.677,-15.474,10.457,-18.835,21,75747242.35
1168,1,4154,26,206.403,-13.093,13.578,-20.471,35,75747242.504
1169,0,4155,3,58.671,-1.883,3.396,-23.249,4,89051324.803
1169,1,4156,3,682.229,-2.02,4.007,-24.72,14,89051324.857
1169,2,4157,3,228.826,-1.865,3.467,-24.551,14,89051324.876
1170,0,4158,35,484.798,-6.113,-17.819,-16.359,14,69248757.223
1170,1,4159,35,352.7,-6.167,-17.364,-18.183,23,69248757.286
1170,2,4162,35,172.905,-5.802,-18.456,-17.418,23,69248757.338
1171,0,4163,21,157.613,-0.68,19.951,-13.773,1,179871475.977
1171,1,4164,21,140.381,-0.868,19.587,-14.061,1,179871475.993
1172,0,4165,16,547.166,18.147,3.279,-17.716,11,28474068.203
1172,1,4166,16,174.177,17.741,3.757,-18.664,20,28474068.241
1172,2,4167,16,128.463,17.284,4.134,-18.457,10,28474068.262
1172,3,4168,16,38.826,18.616,4.487,-18.655,20,28474068.308
1172,4,4169,16,84.354,18.375,4.956,-18.668,20,28474068.334
1173,0,4170,24,428.358,-17.033,14.259,-14.57,24,11589349.265
1173,1,4171,24,322.815,-18.092,15.214,-14.152,34,11589349.315
1173,2,4172,24,262.8,-18.652,15.15,-15.49,34,11589349.363
1174,0,4173,4,153.978,-6.401,4.664,-22.84,1,177848452.833
1174,1,4175,4,502.22,-8.769,7.202,-27.029,42,177848453.023
1174,2,4177,6,50.978,-6.137,2.978,-29.206,42,177848453.202
1174,3,4178,6,39.764,-4.141,2.96,-29.252,43,177848453.269
1175,0,4179,40,655.132,6.633,-13.639,-21.979,24,19221176.923
1175,1,4181,14,357.322,12.023,-8.698,-23.987,32,19221177.178
1176,0,4182,42,467.872,20.586,-0.681,-13.644,13,40247464.198
1177,0,4183,35,149.821,-6.271,-15.345,-20.782,22,43220346.472
1178,0,4184,39,60.132,9.036,-16.419,-15.201,5,362849267.38
1178,1,4185,39,667.087,9.142,-17.051,-15.895,15,362849267.412
1178,2,4187,39,270.445,8.655,-16.276,-16.19,5,362849267.454
1179,0,4188,21,259.926,2.177,18.422,-16.749,15,67341760.618
1179,1,4189,21,292.231,2.268,21.275,-17.029,25,67341760.714
1179,2,4190,21,243.809,2.738,21.671,-16.445,25,67341760.742
1179,3,4191,21,165.784,1.161,21.132,-19.429,30,67341760.856
1180,0,4192,33,393.947,-11.204,-14.723,-14.674,1,51438731.126
1181,0,4194,3,433.949,-3.218,5.932,-29.267,45,64695045.641
1181,1,4195,3,239.784,-3.576,6.911,-29.835,45,64695045.666
1182,0,4198,9,1003.093,-4.109,-5.023,-25.45,22,70547028.705
1183,0,4199,40,158.551,5.273,-13.817,-20.96,13,66383120.148
1183,1,4200,40,655.833,9.123,-17.126,-24.748,55,66383120.359
1183,2,4201,40,185.433,7.96,-16.88,-24.059,43,66383120.405
1184,0,4203,22,805.519,1.086,18.723,-19.102,20,7834903.072
1184,1,4204,22,209.039,0.933,19.952,-19.622,30,7834903.117
1185,0,4206,40,584.893,6.63,-14.599,-23.758,34,3145959.732
1185,1,4207,40,178.908,5.238,-15.184,-24.402,43,3145959.787
1185,2,4210,10,286.049,3.554,-12.083,-26.355,43,3145959.932
1186,0,4211,22,145.628,5.42,15.556,-17.689,2,145944755.751
1186,1,4212,18,314.796,7.475,17.848,-19.493,31,145944755.871
1186,2,4213,22,204.881,6.912,19.806,-23.076,52,145944756.008
1187,0,4214,34,339.247,-11.322,-9.455,-19.27,3,111952107.691
1188,0,4215,15,249.252,20.094,5.605,-11.909,2,13160604.149
1188,1,4216,15,561.648,22.136,4.752,-12.577,23,13160604.226
1188,2,4217,15,14.7,21.642,4.841,-12.484,13,13160604.243
1188,3,4218,15,17.535,21.175,4.633,-12.18,13,13160604.263
1189,0,4219,11,999.279,-7.137,-10.92,-24.334,34,84237972.271
1190,0,4224,38,999.571,0.605,-15.3,-22.069,24,50325905.137
1191,0,4225,7,1028.487,-7.855,-8.212,-24.354,22,9837528.787
1192,0,4226,1,187.137,3.941,9.859,-21.166,3,48299785.048
1192,1,4227,1,296.234,4.372,12.896,-23.467,24,48299785.176
1192,2,4230,22,539.683,3.835,16.204,-23.159,33,48299785.302
1193,0,4231,12,95.794,6.517,-1.082,-25.124,25,16751768.885
1193,1,4234,0,265.818,5.048,1.924,-24.111,2,16751769.106
1194,0,4235,0,721.834,7.283,5.029,-23.284,10,274801173.18
1194,1,4236,2,108.772,8.542,7.226,-21.167,1,274801173.29
1194,2,4237,8,165.589,-12.335,3.568,-19.774,3,274801173.998
1195,0,4238,17,387.134,13.943,8.65,-19.656,12,189360970.224
1195,1,4239,17,612.406,14.686,9.621,-19.761,22,189360970.265
1196,0,4240,30,368.581,-17.144,-11.181,-14.37,13,135538182.381
1196,1,4241,30,423.025,-18.747,-10.545,-15.251,24,135538182.446
1196,2,4242,30,182.157,-18.119,-11.734,-15.082,23,135538182.491
1197,0,4243,1,298.056,3.374,13.392,-26.124,43,197595599.756
1198,0,4244,29,564.935,-17.909,4.304,-15.686,5,96222950.256
1198,1,4245,29,61.908,-17.492,4.107,-16.499,0,96222950.288
1198,2,4246,29,34.507,-16.759,3.673,-16.851,0,96222950.318
1198,3,4247,29,128.774,-16.029,3.581,-17.578,0,96222950.353
1198,4,4248,28,211.792,-15.383,5.294,-18.67,15,96222950.424
1199,0,4249,38,677.122,1.989,-14.971,-21.935,24,191964701.661
1199,1,4250,38,45.618,1.997,-15.675,-21.442,24,191964701.69
1199,2,4251,38,128.14,1.269,-16.27,-20.369,24,191964701.737
1199,3,4254,38,82.777,1.715,-13.592,-19.612,4,191964701.844
1199,4,4255,10,95.946,1.771,-12.601,-21.031,14,191964701.899
1200,0,4256,7,683.239,-10.994,-7.169,-22.106,24,32552349.549
1200,1,4258,7,321.314,-11.9,-5.646,-22.175,24,32552349.616
1201,0,4260,30,1003.68,-18.645,-10.644,-13.84,14,66733731.483
1202,0,4261,3,208.655,-4.334,5.769,-25.035,25,24180537.198
1202,1,4263,3,218.533,-1.454,8.585,-29.106,41,24180537.67
1203,0,4266,9,845.36,-0.866,-6.604,-24.198,15,66219263.245
1203,1,4268,10,155.057,-0.808,-9.933,-24.126,20,66219263.357
1204,0,4269,36,80.476,5.018,-22.378,-22.052,51,346547896.108
1205,0,4271,24,438.397,-19.886,13.861,-18.027,43,111707830.708
1206,0,4272,43,368.764,19.936,-8.452,-13.092,12,392698765.832
1206,1,4273,43,54.369,20.715,-9.063,-16.725,30,392698765.958
1207,0,4277,39,900.703,14.251,-16.842,-15.188,21,193912006.085
1208,0,4278,28,486.052,-13.77,6.827,-23.188,34,285636030.431
1208,1,4279,8,68.429,-13.632,5.128,-25.882,44,285636030.538
1209,0,4280,6,504.026,-5.8,2.837,-26.052,22,18836781.784
1209,1,4281,4,115.549,-7.058,7.978,-27.92,41,18836781.972
1209,2,4282,4,361.216,-9.636,9.624,-28.251,55,18836782.074
1210,0,4283,16,257.246,16.058,0.602,-19.208,12,40540198.41
1210,1,4284,16,394.409,17.386,0.874,-19.663,22,40540198.458
1210,2,4285,16,120.83,17.472,-0.074,-20.983,22,40540198.513
1210,3,4286,16,217.768,17.68,-0.526,-20.593,22,40540198.534
1211,0,4288,1,454.135,3.843,7.017,-22.76,1,135153674.648
1211,1,4289,12,49.117,6.191,-2.302,-29.849,45,135153675.044
1212,0,4290,30,224.613,-21.21,-10.769,-14.484,34,171481033.146
1213,0,4291,18,141.67,6.215,20.121,-13.909,13,7874279.232
1213,1,4293,18,737.058,6.907,20.961,-15.153,23,7874279.299
1213,2,4294,18,29.252,7.601,21.374,-15.416,23,7874279.331
1213,3,4295,18,101.169,7.494,21.907,-15.006,33,7874279.354
1214,0,4297,20,755.022,13.102,12.703,-25.113,42,11677497.849
1214,1,4298,20,70.872,13.268,12.369,-23.127,42,11677497.903
1214,2,4299,20,37.95,12.78,12.95,-23.268,42,11677497.929
1214,3,4300,20,111.709,12.415,12.535,-23.009,32,11677497.949
1215,0,4301,25,768.441,-13.116,16.741,-13.799,11,54480559.298
1215,1,4302,24,15.13,-11.503,13.955,-15.329,0,54480559.418
1215,2,4304,28,239.505,-10.934,8.727,-19.174,3,54480559.642
1216,0,4307,24,867.03,-17.035,13.608,-17.595,32,40075880.731
1216,1,4311,24,159.39,-15.668,12.043,-18.59,22,40075880.823
1217,0,4312,4,239.441,-5.594,10.174,-25.492,30,7661491.921
1217,1,4315,5,181.401,-5.505,10.562,-24.106,20,7661491.98
1218,0,4316,31,775.803,-20.101,-4.299,-15.608,10,2999690.256
1218,1,4317,31,237.891,-19.843,-5.125,-14.607,11,2999690.3
1219,0,4318,10,426.393,1.023,-13.147,-28.859,50,3977537.967
1220,0,4319,39,732.808,12.254,-18.989,-19.84,40,71108750.298
1220,1,4320,39,11.072,14.462,-16.637,-17.351,31,71108750.433
1221,0,4321,39,674.777,10.331,-14.525,-15.661,0,43224125.359
1221,1,4322,39,320.347,10.474,-13.922,-15.921,0,43224125.381
1222,0,4323,40,403.121,8.766,-12.801,-17.849,0,25257796.691
1222,1,4324,40,343.345,9.087,-15.513,-18.237,10,25257796.783
1222,2,4326,40,96.742,7.638,-15.645,-16.672,1,25257796.863
1222,3,4327,39,178.442,7.438,-16.268,-15.548,5,25257796.904
1223,0,4328,5,300.57,-2.396,12.621,-20.071,3,13492406.929
1223,1,4330,5,408.855,-5.571,14.149,-23.054,32,13492407.088
1223,2,4331,5,7.524,-5.921,14.297,-23.63,32,13492407.109
1224,0,4333,42,594.29,18.091,-2.383,-15.042,0,108611508.472
1224,1,4334,44,73.405,17.42,-3.63,-18.878,25,108611508.607
1224,2,4335,44,76.218,16.572,-4.854,-19.757,25,108611508.664
1224,3,4336,44,291.176,14.657,-5.342,-19.943,13,108611508.73
1225,0,4337,44,696.664,15.39,-8.555,-20.229,22,287549676.435
1225,1,4338,44,37.163,17.061,-7.094,-21.872,32,287549676.587
1225,2,4339,44,109.371,16.697,-6.358,-21.627,32,287549676.615
1226,0,4340,39,545.805,16.313,-18.965,-17.841,41,34265845.347
1227,0,4341,22,426.009,2.362,13.352,-19.862,4,64836377.455
1227,1,4342,5,306.834,-1.915,16.135,-23.497,33,64836377.693
1228,0,4343,17,41.285,17.263,10.244,-18.359,24,185103727.163
1228,1,4344,17,747.356,18.199,11.069,-19.894,34,185103727.229
1228,2,4347,17,224.506,17.656,11.701,-16.832,24,185103727.351
1229,0,4348,22,174.921,3.351,15.367,-23.423,34,56771598.507
1229,1,4349,22,73.927,4.383,16.221,-24.756,43,56771598.57
1229,2,4350,22,474.69,4.703,17.148,-25.996,53,56771598.623
1229,3,4352,20,296.717,9.129,15.074,-25.99,54,56771598.788
1230,0,4353,37,422.101,-4.327,-20.682,-15.46,24,163351767.698
1230,1,4354,37,99.118,-3.754,-22.737,-15.125,33,163351767.77
1230,2,4357,37,307.723,-2.802,-23.937,-15.635,32,163351767.826
1230,3,4358,37,43.025,-2.207,-22.925,-15.554,32,163351767.865
1230,4,4359,37,123.124,-2.994,-22.87,-14.792,23,163351767.902
1231,0,4360,5,516.356,-2.656,13.696,-21.362,13,32329733.223
1231,1,4361,23,84.792,-5.879,17.047,-21.135,32,32329733.378
1231,2,4362,23,220.821,-7.281,17.864,-19.88,33,32329733.446
1231,3,4363,26,164.239,-7.111,16.002,-21.34,32,32329733.526
1232,0,4364,8,331.641,-12.095,-1.077,-20.676,1,32984730.501
1232,1,4365,8,45.86,-12.608,-1.852,-21.326,11,32984730.539
1232,2,4366,32,148.486,-13.619,-3.407,-21.892,23,32984730.604
1232,3,4367,32,211.99,-13.846,-4.371,-21.482,23,32984730.639
1232,4,4368,32,284.53,-13.16,-4.125,-21.004,13,32984730.668
1233,0,4369,23,446.81,-0.971,18.851,-19.332,20,10464734.011
1233,1,4370,23,240.303,-1.052,19.537,-19.249,20,10464734.034
1233,2,4372,23,310.704,-3.561,20.115,-18.967,35,10464734.122
1234,0,4373,44,564.511,14.001,-2.407,-20.337,14,44780766.11
1234,1,4374,13,66.034,11.016,-3.403,-24.748,20,44780766.291
1234,2,4375,12,403.705,8.27,-4.182,-25.609,20,44780766.391
1235,0,4376,6,19.602,-7.244,2.406,-22.999,1,534315.739
1235,1,4377,6,777.107,-7.447,2.411,-24.096,11,534315.776
1236,0,4378,2,167.437,9.565,8.439,-21.557,11,3181649.098
1236,1,4379,2,35.507,9.954,10.312,-23.596,31,3181649.191
1237,0,4380,22,47.178,5.773,16.945,-18.6,12,35999603.747
1237,1,4381,22,611.596,5.779,17.541,-19.21,22,35999603.775
1237,2,4383,18,192.618,8.152,18.894,-17.89,21,35999603.885
1237,3,4384,18,33.33,7.232,19.357,-19.423,31,35999603.941
1237,4,4385,18,107.519,7.864,19.719,-19.618,31,35999603.967
1238,0,4386,3,765.04,-0.459,8.143,-24.846,21,252610618.881
1238,1,4387,3,11.332,-0.789,7.765,-24.566,11,252610618.901
1238,2,4388,3,51.888,-1.504,7.55,-24.29,11,252610618.927
1238,3,4389,3,166.999,-1.838,8.184,-24.515,11,252610618.953
1239,0,4391,33,744.955,-13.982,-22.123,-17.992,51,269647955.416
1239,1,4392,37,180.21,-4.407,-24.323,-19.187,55,269647955.795
1240,0,4393,41,178.609,13.994,-10.291,-16.051,3,174082275.343
1240,1,4394,41,580.25,14.208,-11.142,-16.92,4,174082275.384
1240,2,4395,43,223.664,15.867,-9.518,-15.083,4,174082275.483
1241,0,4396,9,235.882,-2.015,-2.49,-27.292,33,201842800.191
1241,1,4397,0,54.778,3.256,1.949,-26.533,23,201842800.873
1241,2,4398,0,115.048,2.797,2.353,-26.538,24,201842800.893
1242,0,4399,0,720.865,7.418,1.632,-23.488,12,95279002.989
1242,1,4400,0,13.811,7.128,2.014,-23.241,1,95279003.006
1243,0,4401,34,686.312,-13.728,-15.296,-21.563,40,10144965.215
1243,1,4402,34,19.351,-14.07,-15.325,-21.186,40,10144965.232
1243,2,4403,33,192.466,-17.588,-15.579,-19.822,45,10144965.365
1244,0,4404,32,17.113,-16.131,-4.274,-18.512,1,97581740.431
1244,1,4405,32,449.976,-19.574,-4.709,-21.686,41,97581740.587
1244,2,4406,29,224.12,-21.698,-1.247,-22.969,53,97581740.729
