event_num,interaction_num,crystal,edep,x,y,z,slice_sect,time
128,2,28,25.799,-152.881,90.973,-213.467,32,133710192.012
128,3,28,192.552,-152.642,91.130,-212.349,32,133710192.016
129,1,27,425.700,-234.462,64.071,-164.375,41,7878588.156
130,1,33,655.631,-134.595,-201.208,-197.814,51,134711022.060
130,2,33,45.074,-132.476,-200.114,-200.631,51,134711022.073
131,1,0,318.351,57.947,46.942,-277.233,30,111842685.423
132,1,21,441.846,13.780,194.024,-157.780,00,10967533.661
132,2,21,223.142,32.784,200.085,-169.951,25,10967533.739
132,3,21,110.822,32.476,203.326,-171.565,25,10967533.751
132,4,21,44.681,35.522,207.563,-167.376,25,10967533.773
132,5,21,50.465,35.895,206.866,-165.207,25,10967533.781
132,6,21,37.550,39.380,208.342,-165.481,25,10967533.794
132,7,21,13.231,37.937,205.927,-167.904,25,10967533.806
132,8,21,78.261,37.103,200.071,-162.444,25,10967533.833
133,1,25,618.159,-101.725,156.199,-158.125,00,17438744.913
133,2,25,118.958,-105.122,160.726,-153.535,00,17438744.938
133,3,25,87.900,-102.371,174.688,-155.619,10,17438744.986
133,4,25,40.507,-113.208,181.117,-144.058,11,17438745.043
133,5,25,134.476,-114.206,180.720,-146.559,11,17438745.052
134,1,16,320.612,157.837,49.935,-192.044,15,60993640.824
135,1,30,730.954,-207.082,-98.518,-153.239,35,156313761.989
135,2,30,166.149,-197.360,-84.001,-138.890,15,156313762.109
136,1,18,452.289,85.466,205.191,-179.082,32,86816299.767
136,2,18,547.711,109.643,212.515,-181.707,45,86816299.852
137,1,27,215.374,-173.446,84.872,-156.820,05,36442716.610
137,2,27,309.840,-181.695,87.665,-179.989,25,36442716.693
137,3,27,474.786,-214.218,83.391,-189.561,40,36442716.807
138,1,15,145.398,221.754,56.534,-192.704,40,28938568.623
139,1,13,96.795,102.715,-26.417,-281.446,40,95342287.895
140,1,23,738.054,-46.279,179.772,-152.034,04,431872753.137
141,1,9,307.360,-16.172,-34.249,-296.470,43,100596716.049
141,2,9,445.704,-16.209,-31.475,-300.785,43,100596716.067
141,3,9,65.186,-21.791,-36.937,-301.112,43,100596716.093
141,4,9,181.750,-22.502,-36.613,-300.740,43,100596716.095
142,1,16,265.477,164.755,25.659,-169.026,01,55762324.721
142,2,42,395.724,222.761,-4.514,-202.170,42,55762324.965
142,3,42,92.573,213.020,-47.933,-198.851,40,55762325.114
142,4,42,46.562,217.476,-54.391,-205.930,40,55762325.149
142,5,43,82.329,222.312,-76.906,-195.872,40,55762325.233
142,6,44,23.525,208.438,-66.444,-203.556,40,55762325.297
142,7,44,93.810,209.798,-65.908,-204.449,40,55762325.302
143,1,32,108.822,-145.554,-47.979,-194.328,04,541812638.287
143,2,32,127.302,-190.085,-60.529,-222.096,40,541812638.467
143,3,32,518.348,-191.341,-60.754,-223.950,40,541812638.475
143,4,32,114.325,-179.711,-41.434,-222.941,32,541812638.550
143,5,32,131.203,-185.399,-46.672,-225.870,41,541812638.577
144,1,13,603.325,94.505,-14.314,-220.211,00,26296270.779
144,2,13,82.437,110.729,-1.412,-217.429,03,26296270.849
144,3,13,156.753,111.143,1.836,-218.286,03,26296270.860
144,4,13,33.867,111.207,1.557,-218.997,03,26296270.863
144,5,13,123.618,112.949,1.467,-218.652,03,26296270.869
145,1,12,662.184,55.147,-63.234,-262.727,31,40677569.149
145,2,12,50.161,53.740,-62.742,-263.238,31,40677569.154
145,3,12,124.946,24.798,-43.706,-249.018,13,40677569.279
145,4,12,50.772,24.325,-44.460,-251.625,13,40677569.289
145,5,12,111.938,24.005,-45.580,-250.418,12,40677569.294
146,1,20,324.864,114.156,143.993,-255.382,53,376381073.997
146,2,20,180.657,108.185,141.219,-255.422,53,376381074.019
147,1,36,763.167,61.023,-212.492,-138.058,24,1912077.398
148,1,23,734.645,-23.742,191.402,-150.831,05,17645246.385
149,1,27,16.393,-244.962,63.055,-176.183,41,248785344.875
149,2,27,116.604,-247.532,63.363,-183.015,51,248785344.900
150,1,38,699.555,-29.731,-178.055,-245.435,42,4665301.898
150,2,35,60.919,-56.973,-184.543,-229.841,42,4665302.005
150,3,35,239.526,-57.674,-184.077,-229.906,42,4665302.008
151,1,29,265.704,-211.992,27.679,-197.541,35,174483718.176
151,2,29,220.219,-218.583,23.726,-201.128,45,174483718.205
151,3,31,145.265,-255.245,-16.736,-184.424,54,174483718.395
151,4,31,239.967,-259.848,-17.385,-185.995,54,174483718.412
151,5,29,39.534,-231.479,6.427,-184.806,44,174483718.535
151,6,29,89.310,-231.992,6.417,-185.185,44,174483718.537
152,1,12,488.995,38.178,-16.730,-237.981,04,6121014.344
152,2,12,268.274,39.967,-31.557,-243.622,04,6121014.397
152,3,12,31.462,42.018,-30.612,-243.294,04,6121014.405
152,4,12,72.155,44.920,-19.592,-242.259,04,6121014.443
152,5,12,139.115,42.726,-19.535,-246.108,14,6121014.458
153,1,12,793.017,36.453,-54.971,-239.108,02,34412549.862
153,2,12,51.218,35.088,-52.262,-228.450,02,34412549.899
153,3,12,52.788,42.889,-52.882,-225.698,01,34412549.926
153,4,12,1.836,42.421,-53.060,-227.273,01,34412549.932
153,5,12,101.142,42.239,-53.133,-227.506,01,34412549.933
154,1,13,588.540,99.744,19.931,-232.927,12,16281132.310
154,2,2,124.103,115.209,41.809,-206.951,04,16281132.435
154,3,2,287.358,112.756,43.150,-203.522,04,16281132.450
155,1,24,323.282,-171.312,116.049,-153.739,13,152167987.599
155,2,24,456.862,-173.945,119.329,-153.556,23,152167987.614
155,3,24,82.835,-174.505,118.707,-154.028,23,152167987.617
155,4,24,137.021,-176.108,120.543,-151.648,23,152167987.628
156,1,17,385.885,142.573,93.708,-167.786,03,61903463.567
156,2,17,47.309,162.803,110.875,-166.728,14,61903463.656
156,3,17,336.944,169.652,113.274,-167.323,24,61903463.680
156,4,17,68.994,168.948,112.211,-169.801,24,61903463.689
156,5,17,160.868,168.743,105.362,-168.768,24,61903463.713
157,1,7,89.655,-126.287,-42.921,-257.989,35,28729981.571
157,2,7,176.786,-126.998,-44.186,-263.527,45,28729981.590
157,3,7,87.225,-119.208,-45.491,-282.816,50,28729981.659
157,4,7,349.051,-97.915,-39.715,-306.008,51,28729981.766
157,5,6,99.953,-61.210,-10.414,-278.838,35,28729981.947
157,6,6,71.143,-56.870,-13.415,-281.141,34,28729981.966
157,7,6,126.188,-73.204,-6.038,-290.063,45,28729982.033
158,1,19,749.511,113.917,151.002,-142.229,00,47896253.349
158,2,8,65.341,-121.919,21.790,-225.146,14,47896254.288
158,3,8,6.277,-138.761,36.834,-219.175,23,47896254.366
158,4,28,9.973,-159.320,65.937,-227.434,35,47896254.488
158,5,28,13.131,-159.601,66.116,-227.715,35,47896254.489
158,6,28,155.767,-164.496,68.333,-227.552,35,47896254.507
159,1,41,544.606,161.230,-117.880,-176.738,24,6540192.390
159,2,41,216.910,165.596,-138.841,-165.198,24,6540192.514
160,1,12,639.088,68.438,-64.830,-249.878,21,162384583.413
160,2,12,45.725,68.433,-64.855,-249.877,21,162384583.413
160,3,14,107.720,69.951,-70.562,-246.411,25,162384583.436
160,4,12,26.598,61.358,-74.252,-248.673,21,162384583.468
160,5,12,31.467,60.281,-75.578,-247.708,21,162384583.474
160,6,10,1.826,54.221,-108.128,-267.362,42,162384583.603
160,7,10,18.217,57.462,-131.846,-286.143,53,162384583.704
161,1,43,648.962,172.031,-100.801,-133.785,04,29901146.434
161,2,43,351.038,172.414,-101.372,-132.981,04,29901146.438
162,1,9,636.128,-25.447,-61.653,-242.399,01,29118297.800
162,2,9,159.933,-14.992,-61.020,-246.036,15,29118297.838
162,3,9,8.291,-14.785,-68.533,-242.603,10,29118297.865
162,4,9,189.623,-14.091,-74.945,-234.825,00,29118297.899
163,1,23,237.846,-39.825,189.145,-170.415,15,79201855.333
163,2,23,299.187,-39.003,192.111,-179.586,25,79201855.366
164,1,12,199.267,36.004,-62.503,-227.343,02,24687925.062
164,2,12,413.028,32.608,-60.097,-245.691,12,24687925.125
164,3,12,140.224,56.236,-53.179,-257.971,21,24687925.217
164,4,12,116.297,59.233,-37.153,-249.474,10,24687925.278
164,5,12,18.584,58.395,-37.890,-250.495,10,24687925.283
164,6,12,112.601,55.148,-46.407,-246.704,11,24687925.316
165,1,29,756.496,-198.157,38.753,-191.839,30,61306562.983
165,2,28,243.504,-151.863,53.174,-187.299,05,61306563.145
166,1,18,541.742,59.524,204.016,-156.411,23,31411581.711
166,2,21,264.434,11.890,262.651,-150.871,42,31411581.963
166,3,21,193.824,15.178,262.991,-150.561,42,31411581.974
167,1,13,791.601,101.095,-11.097,-225.186,01,4857087.740
168,1,1,513.321,68.591,115.067,-222.907,24,27190460.163
168,2,1,486.679,50.357,128.626,-237.622,34,27190460.253
169,1,26,269.953,-87.673,177.372,-226.694,42,51444714.888
169,2,26,496.170,-88.682,178.709,-244.485,52,51444714.948
169,3,26,80.301,-88.279,191.289,-236.143,51,51444714.998
169,4,26,153.576,-90.338,187.126,-232.247,51,51444715.019
170,1,11,747.045,-15.260,-119.075,-211.051,01,59691531.799
171,1,35,122.046,-57.112,-172.534,-172.606,13,93466295.595
171,2,35,24.848,-71.378,-200.578,-186.110,34,93466295.709
171,3,35,260.176,-71.663,-201.453,-186.381,34,93466295.712
172,1,19,716.924,185.853,172.196,-140.474,33,61648349.177
173,1,34,774.630,-145.588,-132.577,-197.112,31,46152708.418
173,2,34,24.854,-139.485,-130.607,-193.366,21,46152708.443
173,3,34,81.157,-132.841,-112.418,-181.235,11,46152708.519
173,4,34,119.359,-130.779,-116.779,-185.295,11,46152708.540
174,1,8,466.182,-131.796,-3.022,-211.150,12,49943043.009
174,2,8,66.158,-127.989,-1.716,-219.604,11,49943043.040
174,3,8,26.742,-129.253,-3.996,-223.894,11,49943043.057
174,4,8,85.150,-138.252,-10.921,-266.572,41,49943043.204
174,5,8,55.412,-152.635,-4.917,-279.323,51,49943043.272
175,1,34,42.867,-168.941,-126.092,-224.563,42,89312992.137
175,2,34,156.744,-181.063,-133.891,-234.593,52,89312992.196
176,1,33,584.326,-117.672,-160.132,-157.815,11,14503463.030
176,2,33,204.601,-112.777,-160.191,-165.489,10,14503463.060
176,3,33,14.386,-116.157,-160.092,-166.511,10,14503463.072
176,4,33,70.738,-122.590,-156.370,-166.186,10,14503463.097
176,5,33,37.022,-122.165,-156.780,-167.413,10,14503463.101
176,6,33,88.926,-124.063,-156.273,-166.531,10,14503463.108
177,1,43,551.783,178.547,-105.557,-146.760,14,33183560.413
177,2,43,182.765,180.508,-104.589,-146.452,14,33183560.420
177,3,43,19.515,183.925,-106.800,-151.215,24,33183560.441
177,4,43,245.936,207.829,-120.897,-160.089,34,33183560.538
178,1,31,699.559,-251.628,-52.607,-162.541,42,7740182.782
178,2,31,135.544,-257.084,-46.829,-147.718,42,7740182.838
178,3,31,164.897,-260.164,-47.096,-150.843,42,7740182.853
179,1,37,571.662,-14.135,-192.107,-150.700,00,9019364.440
179,2,37,106.324,-4.937,-196.489,-150.759,00,9019364.474
179,3,37,38.799,-2.736,-207.161,-153.795,11,9019364.512
179,4,36,19.075,33.535,-226.302,-167.588,35,9019364.656
179,5,36,5.635,41.475,-226.499,-168.637,34,9019364.683
179,6,36,57.471,46.450,-225.107,-169.380,34,9019364.700
179,7,36,88.463,50.180,-225.651,-177.488,33,9019364.730
179,8,36,3.968,49.537,-226.255,-175.491,34,9019364.737
179,9,36,25.179,50.006,-235.042,-167.021,44,9019364.778
179,10,36,83.425,49.570,-232.770,-166.115,34,9019364.786
180,1,14,613.075,109.418,-56.186,-207.108,01,147317735.757
180,2,13,191.218,110.799,-44.589,-212.327,05,147317735.800
180,3,13,35.485,106.627,-44.177,-209.738,05,147317735.816
180,4,14,160.222,96.832,-57.201,-210.484,01,147317735.870
181,1,31,204.106,-185.970,-40.410,-145.109,00,97597389.163
181,2,31,376.212,-231.536,-63.228,-155.588,31,97597389.337
181,3,31,204.847,-238.290,-57.524,-157.569,32,97597389.367
181,4,31,214.834,-239.733,-61.145,-159.455,41,97597389.382
182,1,14,364.013,87.175,-70.095,-238.916,20,181431831.446
182,2,14,117.985,107.644,-79.791,-246.146,31,181431831.526
183,1,20,537.344,86.700,166.543,-225.635,45,206125116.864
183,2,20,462.656,91.277,174.408,-223.076,45,206125116.895
184,1,9,183.878,-36.634,-51.412,-229.053,02,95309346.666
184,2,9,150.121,-36.790,-50.969,-230.704,02,95309346.672
184,3,9,298.591,-32.121,-50.638,-241.868,02,95309346.712
184,4,6,92.413,-53.118,-19.286,-267.712,25,95309346.865
184,5,6,44.668,-54.526,-20.026,-269.166,35,95309346.872
184,6,7,29.355,-72.725,-50.916,-273.639,31,95309346.994
184,7,7,1.843,-73.028,-52.158,-272.859,31,95309346.999
184,8,7,78.127,-76.279,-69.985,-266.665,32,95309347.063
184,9,7,114.500,-74.326,-64.759,-263.558,32,95309347.084
185,1,36,343.516,48.212,-172.962,-158.003,02,68887992.680
185,2,36,464.883,48.948,-173.106,-159.616,02,68887992.686
186,1,17,749.553,163.673,106.677,-170.788,14,181347101.271
186,2,17,114.411,152.620,80.561,-197.020,21,181347101.400
186,3,17,11.294,152.310,82.743,-196.800,21,181347101.408
186,4,17,124.741,171.605,101.530,-187.247,24,181347101.503
187,1,5,504.810,-24.665,115.116,-230.155,15,21961299.858
187,2,5,275.887,-20.853,126.776,-231.391,24,21961299.899
187,3,5,77.537,-20.107,126.238,-229.853,24,21961299.905
187,4,5,42.624,-22.046,136.778,-256.028,34,21961300.000
187,5,5,17.006,-17.860,136.862,-253.143,34,21961300.017
187,6,5,82.136,-15.997,136.670,-255.001,34,21961300.025
188,1,31,7.419,-196.122,-40.265,-152.013,05,35024689.191
188,2,31,45.740,-202.981,-41.496,-156.613,15,35024689.219
188,3,31,738.921,-206.837,-43.316,-159.247,20,35024689.236
188,4,31,60.950,-206.671,-43.024,-158.972,25,35024689.237
188,5,31,50.106,-197.833,-38.802,-172.357,25,35024689.292
188,6,31,96.864,-198.105,-40.614,-170.517,25,35024689.301
189,1,36,640.551,58.722,-183.266,-151.905,02,12859853.979
189,2,36,184.471,52.842,-181.337,-157.672,02,12859854.007
189,3,36,174.978,54.176,-180.027,-157.128,02,12859854.013
190,1,43,496.651,185.979,-66.974,-142.673,01,37329413.907
190,2,43,63.613,183.029,-73.543,-176.017,20,37329414.021
190,3,44,76.599,196.864,-64.541,-221.456,40,37329414.182
190,4,44,53.339,192.846,-62.102,-230.145,40,37329414.215
190,5,44,16.558,176.705,-55.594,-236.714,44,37329414.277
190,6,44,293.240,167.187,-47.690,-247.736,44,37329414.332
191,1,11,497.369,-44.410,-154.753,-227.400,32,276200785.988
191,2,11,49.229,-44.285,-150.768,-234.738,32,276200786.016
191,3,11,285.967,-43.201,-149.791,-236.374,32,276200786.024
191,4,11,167.435,-45.145,-151.582,-235.533,32,276200786.033
192,1,19,545.102,126.488,150.441,-135.550,01,131593331.748
192,2,19,185.282,126.642,150.298,-135.776,01,131593331.749
192,3,19,135.159,135.344,158.923,-139.539,01,131593331.791
193,1,28,594.062,-135.181,97.136,-174.354,02,11521339.437
193,2,24,183.177,-155.782,114.769,-158.907,12,11521339.541
193,3,24,7.902,-155.169,133.005,-179.157,21,11521339.632
193,4,24,21.354,-155.126,138.696,-181.764,31,11521339.653
193,5,24,92.200,-155.921,139.627,-183.554,31,11521339.660
193,6,24,101.305,-156.164,138.211,-181.599,31,11521339.669
194,1,9,723.114,-47.696,-43.326,-274.040,32,167619544.785
194,2,9,91.839,-43.477,-33.257,-266.648,22,167619544.829
194,3,6,185.047,-39.668,-16.259,-288.224,34,167619544.929
195,1,40,506.081,99.324,-165.242,-192.536,20,8014582.580
195,2,40,15.319,101.839,-162.824,-191.572,20,8014582.592
195,3,40,31.299,105.120,-159.733,-192.159,20,8014582.607
195,4,41,21.041,110.896,-143.998,-186.785,20,8014582.666
195,5,14,151.374,105.350,-99.197,-200.949,13,8014582.865
196,1,43,0.850,184.293,-68.530,-133.501,01,124879367.908
196,2,43,195.102,214.279,-78.508,-154.383,21,124879368.035
196,3,43,591.702,225.249,-87.495,-156.425,31,124879368.083
196,4,42,78.591,217.129,-50.085,-155.391,25,124879368.210
196,5,42,133.755,216.149,-51.382,-153.981,25,124879368.218
197,1,15,560.400,193.700,40.157,-169.877,25,226564051.669
197,2,16,65.750,181.913,41.216,-202.122,20,226564051.784
198,1,15,564.130,261.104,49.937,-155.034,43,103729917.189
199,1,44,227.249,134.043,-55.440,-207.566,13,134519286.921
199,2,44,411.874,136.028,-53.643,-215.032,23,134519286.948
199,3,44,208.475,148.157,-66.760,-219.760,22,134519287.010
199,4,44,152.402,146.299,-62.707,-219.504,23,134519287.024
200,1,0,556.829,18.309,22.886,-235.524,04,379950138.000
200,2,0,256.990,20.561,33.498,-238.253,04,379950138.037
201,1,20,308.939,89.710,124.517,-214.848,23,8767357.546
201,2,20,182.756,81.319,141.557,-234.651,34,8767357.637
201,3,20,65.206,74.102,134.471,-222.387,24,8767357.847
201,4,20,113.322,74.132,134.623,-222.601,24,8767357.848
202,1,25,185.411,-92.431,172.365,-160.936,15,11191512.763
202,2,23,526.463,-82.535,225.492,-205.410,54,11191512.997
202,3,25,50.411,-101.371,221.365,-213.207,55,11191513.066
202,4,25,40.482,-112.401,206.105,-209.042,55,11191513.131
202,5,25,1.476,-108.544,195.966,-203.356,45,11191513.171
202,6,25,14.481,-110.001,184.275,-192.370,35,11191513.225
202,7,25,54.214,-109.779,181.715,-192.188,35,11191513.234
202,8,25,127.063,-104.564,184.291,-181.519,35,11191513.274
203,1,22,54.592,26.466,160.582,-258.576,44,84499979.954
204,1,5,449.346,-33.120,110.929,-214.541,01,14184156.757
204,2,5,321.198,-47.851,119.190,-222.228,11,14184156.819
204,3,5,110.196,-47.807,120.679,-216.330,11,14184156.839
204,4,5,119.260,-44.883,115.885,-222.426,11,14184156.867
205,1,37,686.125,-48.941,-207.836,-137.132,14,128171097.408
205,2,37,313.875,-47.635,-207.739,-137.639,14,128171097.412
206,1,37,59.470,-36.866,-203.683,-144.082,14,31189190.500
206,2,37,154.562,-39.458,-208.467,-148.161,14,31189190.523
206,3,37,157.041,-38.904,-214.629,-153.579,24,31189190.550
206,4,37,363.432,-34.166,-219.553,-157.728,24,31189190.577
207,1,2,276.387,121.796,52.021,-202.176,03,100480230.672
207,2,2,206.046,128.430,50.462,-206.079,13,100480230.698
207,3,17,228.684,184.897,72.457,-207.094,30,100480230.900
207,4,17,79.134,188.285,67.627,-204.548,30,100480230.921
207,5,16,65.082,183.629,56.409,-208.629,30,100480230.964
207,6,16,144.668,187.621,57.209,-211.058,30,100480230.980
208,1,7,710.349,-89.606,-27.368,-238.767,10,225719822.081
208,2,8,13.895,-106.237,-10.019,-228.538,10,225719822.168
208,3,8,275.756,-111.719,-5.897,-228.532,10,225719822.191
209,1,13,561.827,89.560,-12.097,-249.911,21,88179263.787
209,2,13,236.710,89.240,-12.976,-250.353,21,88179263.790
209,3,13,70.943,89.246,-12.903,-250.425,21,88179263.791
209,4,13,130.520,92.508,-15.603,-250.635,21,88179263.805
210,1,9,707.462,-41.311,-37.133,-229.975,02,217124592.966
210,2,40,131.988,50.500,-123.270,-202.156,04,217124593.396
210,3,10,19.382,32.428,-131.115,-212.738,14,217124593.470
211,1,16,57.265,139.313,54.356,-195.014,15,179920317.207
211,2,2,205.948,129.229,66.220,-201.630,13,179920317.503
212,1,29,4.341,-168.573,47.554,-180.740,10,12916765.677
212,2,29,245.285,-178.255,47.346,-180.692,10,12916765.710
213,1,44,741.259,153.156,-45.514,-191.486,05,49376187.593
213,2,44,113.677,162.708,-41.483,-171.318,00,49376187.669
213,3,44,145.064,164.635,-38.445,-175.281,05,49376187.687
214,1,43,356.419,174.373,-58.183,-157.239,00,99546857.032
214,2,43,406.517,182.667,-62.462,-156.842,10,99546857.063
214,3,42,237.064,184.706,-36.126,-150.689,00,99546857.153
215,1,37,782.902,-33.016,-213.754,-124.737,13,356140913.192
215,2,37,80.898,-32.719,-213.079,-124.740,13,356140913.195
215,3,37,136.200,-34.180,-213.328,-125.763,13,356140913.201
216,1,30,243.409,-146.470,-88.005,-163.604,01,53661683.429
216,2,34,135.667,-140.322,-126.173,-177.987,21,53661683.567
216,3,34,205.584,-139.711,-125.714,-178.317,11,53661683.569
217,1,14,258.906,98.402,-118.011,-225.321,23,54147636.848
218,1,16,647.018,144.611,-4.661,-208.527,13,17857491.562
218,2,13,41.694,114.500,7.693,-232.766,13,17857491.697
218,3,13,311.289,113.679,9.157,-238.310,23,17857491.716
219,1,13,204.091,106.025,3.053,-236.132,12,27627778.565
219,2,2,122.920,133.685,42.062,-292.250,55,27627778.828
220,1,9,192.068,4.938,-53.683,-247.359,15,83511717.895
221,1,35,289.458,-81.158,-174.942,-177.058,25,87093891.907
221,2,35,301.134,-101.015,-181.455,-190.332,35,87093891.990
221,3,35,242.557,-101.214,-182.211,-190.378,35,87093891.993
221,4,35,12.772,-100.873,-181.090,-189.090,35,87093891.998
221,5,35,47.004,-90.072,-173.495,-184.744,25,87093892.045
221,6,35,107.074,-90.257,-173.550,-185.463,20,87093892.047
222,1,40,760.158,53.305,-186.570,-233.704,42,155873731.483
222,2,40,239.842,72.215,-169.059,-220.663,32,155873731.579
223,1,11,510.701,-66.094,-111.131,-200.536,03,154484187.635
223,2,7,32.172,-101.234,-86.555,-231.251,23,154484187.811
223,3,7,457.126,-106.009,-85.751,-234.019,23,154484187.830
224,1,11,30.630,-51.914,-100.926,-221.816,05,55040844.852
224,2,11,80.262,-67.037,-91.871,-217.163,04,55040844.913
224,3,7,31.372,-75.164,-81.991,-235.456,22,55040844.987
224,4,9,34.315,-49.559,-87.586,-279.913,41,55040845.160
224,5,9,141.891,-21.550,-80.244,-274.525,30,55040845.258
225,1,29,225.561,-205.590,-6.677,-181.512,33,44544663.714
225,2,29,50.624,-213.719,-9.190,-195.490,33,44544663.769
226,1,30,411.976,-155.524,-102.685,-148.006,02,23586405.471
226,2,30,407.752,-155.415,-104.871,-149.193,02,23586405.479
226,3,30,180.272,-155.805,-103.901,-148.848,02,23586405.483
227,1,25,426.422,-101.701,211.485,-132.510,23,53903685.045
228,1,17,113.500,153.036,88.422,-172.719,04,97578390.430
228,2,17,29.992,177.331,114.598,-245.408,52,97578390.794
228,3,17,130.154,177.744,114.201,-245.384,52,97578390.796
229,1,12,178.828,53.625,-38.682,-231.156,00,320581626.896
229,2,12,553.526,53.159,-43.901,-238.568,00,320581626.926
229,3,12,267.646,53.104,-43.896,-238.539,00,320581626.926
230,1,43,783.134,175.930,-81.117,-174.827,25,44258498.838
